gamma_usado,k_usado,E_s_cm,Var_s_cm2,lambda1,lambda2,residuo,moda_cm,entropia,cond_num,valida,motivo,Suelo_ID
1.3162115503114626,0.001056892116426551,0.23193384615478793,0.015928558457558327,495.214656946337,497.91466362345244,0.08085804592594832,0.20471732535260898,0.027298618738709497,50.16099208358417,True,OK,2
1.4755125102013016,0.002289101872212233,0.06534542671472386,0.009081984186842333,456.15410082514734,7400.721568356354,0.01397385603172893,0.05018652022871682,0.008766360541011637,26.213240258044973,True,OK,2
1.350189738356188,0.0026986282040819,0.21039635465470663,0.012207664303397092,492.76335461901533,574.519849359315,0.05814657044317326,0.19047739555784998,0.023996262097295145,49.09241528919675,True,OK,2
1.4225728425527164,0.004800304656711366,0.5000000049999993,0.08340550154630116,-100000.0,-99953.77532375239,0.35098259158240036,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99953.78),2
1.347289245376411,0.004661637931904123,0.5000000049999993,0.08340550154630116,-100000.0,-99953.77532375239,0.3351238760874445,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99953.78),2
1.2949718982772513,0.0029983911904707112,0.25037345082637036,0.01693153335836252,497.6591444264678,427.65178270909865,0.09720633681583261,0.2200218203151435,0.02949806127754586,48.85824929754514,True,OK,2
1.4167950223362171,0.00097653831687839,0.11136988775456083,0.008206649365955901,473.4839729239552,2068.2657765332488,0.020687650400975827,0.09955040995908344,0.013056130869714746,36.89548705216865,True,OK,2
1.3180679194127825,0.0023860144369233674,0.5000000049999993,0.08340550154630116,-100000.0,-99873.45814454778,0.333410519581242,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99873.46),2
1.4832463824286364,0.003182191489554678,0.08168804278844521,0.03145236356839641,443.07532631633376,22219.293207505,0.041416783338519746,0.02922492630233715,0.014447994606647465,21.834204247064008,True,OK,2
1.4766046443200422,0.004119624120258369,0.05168220148815688,0.0019462904008397263,454.0272515865701,8016.933556118353,0.0051255011286435405,0.04840960141478949,0.005539156427416397,12.983916724770435,True,OK,2
1.3834763203110583,0.004031435521634844,0.1259149351900014,0.0614047002068292,425.81427139363194,100000.0,0.15981436031293783,0.013223022108691375,0.022787725529514396,14.4075639814533,False,lambda2 edge (100000.00),2
1.2935673567953976,0.0009911479854458074,0.5000000049999993,0.08340550154630116,-100000.0,-99603.96061160328,0.33393535725308504,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99603.96),2
1.4558857229765472,0.004085676897463229,0.06977129686577348,0.003701279637935431,461.48671584946294,4723.6259602670325,0.00850616069318188,0.06459161229229521,0.007786121097098288,20.856199589801093,True,OK,2
1.3365281483932867,0.002888463157695741,0.5000000049999993,0.08340550154630116,-100000.0,-99953.45295077805,0.3342120695286811,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99953.45),2
1.4112031641400022,0.0044048252919920506,0.5000000049999993,0.08340550154630116,-100000.0,-99893.61053500991,0.34759589655510215,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99893.61),2
1.4106214314677452,0.0023565720617315616,0.15695347928017878,0.02796137188932097,476.88888154381164,1745.641249625345,0.053243265575087684,0.10699271483050952,0.02209617524367115,50.39222457093023,True,OK,2
1.3648368086814366,0.0024164693886807947,0.5000000049999993,0.08340550154630116,-100000.0,-99435.79606767179,0.3374252605845826,0.9645937035317568,0.06805688771734374,32.05252090023072,False,lambda2 edge (-99435.80),2
1.4203862051159948,0.004403707842885463,0.09045469114249642,0.02006052696385084,459.6970029996603,5920.630251603993,0.044937391572761214,0.05797081330131604,0.013566435428138221,32.86276510441573,True,OK,2
1.38077937641526,0.0016152780332811117,0.27412182012604797,0.07918591158821406,473.2701543858735,2452.0829765418057,0.15434879971715468,0.08934624829756561,0.04214607229653351,43.0385453859818,True,OK,2
